id,iva_texto,nombre,codigo_barra,descripcion,tipo_producto,costo,pvp,stock,stock_previo,imagen,fecha_caducidad,control_fecha_caducidad,vendible,visible,descuento,estado,fecha_registro,categoria_id,ice_id,iva_id,presentacion_id,ubicacion_id,utilidad,codigo_principal,costo_utilidad,ubicacion_texto
1625,IVA 12 %,FILTRO DE DIESEL ULTRA TIGER SQ-6408 (EF-1111/AFE-268) D-MAX / TOYOTA,Desconocido,Desconocido,1,2.1428,6.0,0,0,,2023-07-08,1970-01-01 00:00:00.000000000,1,0,0,1,2023-07-08 19:19:17.812251,2,Desconocido,1,3.9478260869565216,23.27777777777778,150.0,Desconocido,5.357,Ubicación no definida
1626,IVA 15 %,ACEITE AMALIE 15W40 SYNTHETIC BLEND CK-4 LITRO,Desconocido,Desconocido,1,4.4725,6.0,0,0,,2023-07-09,1970-01-01 00:00:00.000000000,1,0,0,1,2023-07-09 15:06:08.095183,3,Desconocido,1,3.9478260869565216,23.27777777777778,16.66,ACD0004,5.2176,Ubicación no definida
1627,IVA 12 %,VISTONY GRASA 1LB / 453GR EP-2 LITHIUM MULTIPROPOSITO AZUL,Desconocido,Desconocido,1,2.56,4.5,16,0,,2023-07-09,1970-01-01 00:00:00.000000000,1,0,0,1,2023-07-09 15:06:08.113521,3,Desconocido,1,3.9478260869565216,23.27777777777778,56.95,VIS0013,4.0179,Ubicación no definida
1628,IVA 12 %,WAGNER LIQUIDO DE FRENO 32 ONZ / 1 LT DOT 3 ENVASE PLASTICO,Desconocido,Desconocido,1,7.98,10.5,1,0,,2023-07-09,1970-01-01 00:00:00.000000000,1,0,0,1,2023-07-09 15:06:08.128927,4,Desconocido,1,3.9478260869565216,23.27777777777778,17.48,WAG0007,9.3749,Ubicación no definida
1629,IVA 12 %,PERMATEX PEGA EPOXICA INYECTABLE 5 MINUTOS,Desconocido,Desconocido,1,4.34,6.5,2,0,,2023-07-09,1970-01-01 00:00:00.000000000,1,0,0,1,2023-07-09 15:06:08.144706,6,Desconocido,1,3.9478260869565216,23.27777777777778,33.72,PER0009,5.8034,Ubicación no definida
1630,IVA 12 %,ADHEPLAST  ESPUMA LIMPIA TAPICERIA,Desconocido,Desconocido,1,1.86,2.5,2,0,,2023-07-09,1970-01-01 00:00:00.000000000,1,0,0,1,2023-07-09 15:06:08.159311,26,Desconocido,1,3.9478260869565216,23.27777777777778,20.0,ADH0015,2.232,Ubicación no definida
1631,IVA 12 %,"VORT AIRE 8-97035-303-0  CHE LUV 2.2 INY, RODEO 3.2, LUV 2300 CAMIONETA 3.2 /REC010006F / NOVA0065",Desconocido,Desconocido,1,3.68,7.0,0,0,,2023-07-09,1970-01-01 00:00:00.000000000,1,0,0,1,2023-07-09 15:06:08.185264,2,Desconocido,1,3.9478260869565216,23.27777777777778,69.84,VOR3030,6.2501,Ubicación no definida
1632,IVA 12 %,ACEITE CASTROL GO2T LITROS,Desconocido,Desconocido,1,3.4742,5.0,71,0,,2023-07-11,1970-01-01 00:00:00.000000000,1,0,0,1,2023-07-11 18:33:33.633048,3,Desconocido,1,6.0,23.27777777777778,28.5,Desconocido,4.4643,Ubicación no definida
1633,IVA 12 %,UBX 80W90 1/4 GL5,Desconocido,Desconocido,1,4.32,6.5,0,0,,2023-07-16,1970-01-01 00:00:00.000000000,1,0,0,1,2023-07-16 14:14:32.485357,27,Desconocido,1,3.9478260869565216,23.27777777777778,34.34,UBX0023,5.8035,Ubicación no definida
1634,IVA 12 %,ACEITE PHILLIPS  C P66 15W40 GL CK-4 GALON,Desconocido,Desconocido,1,21.15,28.0,0,0,,2023-07-16,1970-01-01 00:00:00.000000000,1,0,0,1,2023-07-16 14:14:32.498202,27,Desconocido,1,3.9478260869565216,23.27777777777778,18.2,CONO0010,24.9993,Ubicación no definida
1635,IVA 15 %,AUTTEK SMOKE STOP + STOP LEAK 354 ML,Desconocido,Desconocido,1,2.5996,5.0,0,0,,2023-07-16,1970-01-01 00:00:00.000000000,1,0,0,1,2023-07-16 14:14:32.508856,27,Desconocido,1,3.9478260869565216,23.27777777777778,67.25,AUTEK0004,4.3478,Ubicación no definida
1636,IVA 12 %,AUTTEK OCTANE BOOSTER / ELEVADOR DE OCTANAJE 354ML,Desconocido,Desconocido,1,3.38,4.75,9,0,,2023-07-16,1970-01-01 00:00:00.000000000,1,0,0,1,2023-07-16 14:14:32.519181,27,Desconocido,1,3.9478260869565216,23.27777777777778,25.48,AUTEK0003,4.2412,Ubicación no definida
1637,IVA 12 %,LIQUI MOLY TAPA FUGAS DE ACEITE/SELLADOR DE RETEN 300ML COD 2501,Desconocido,Desconocido,1,10.48,13.0,0,0,,2023-07-16,1970-01-01 00:00:00.000000000,1,0,0,1,2023-07-16 14:14:32.529341,27,Desconocido,1,3.9478260869565216,23.27777777777778,10.75,LIQ0005,11.6066,Ubicación no definida
1638,IVA 15 %,LAVADO DE VEHICULO LIVIANO,Desconocido,Desconocido,2,7.0,11.5,0,0,,2023-07-17,1970-01-01 00:00:00.000000000,1,0,0,1,2023-07-17 13:19:47.297745,13,Desconocido,1,3.9478260869565216,23.27777777777778,42.86,Desconocido,10.0002,Ubicación no definida
1639,IVA 15 %,ENGRASADO,Desconocido,Desconocido,2,1.5,2.5,0,0,,2023-07-17,1970-01-01 00:00:00.000000000,1,0,0,1,2023-07-17 13:21:16.231706,13,Desconocido,1,3.9478260869565216,23.27777777777778,44.93,Desconocido,2.174,Ubicación no definida
1640,IVA 12 %,REPARACION DE LLANTAS,Desconocido,Desconocido,2,3.5,5.6,0,0,,2023-07-17,1970-01-01 00:00:00.000000000,1,0,0,1,2023-07-17 14:08:15.518998,13,Desconocido,1,3.9478260869565216,23.27777777777778,42.86,Desconocido,5.0001,Ubicación no definida
1641,IVA 15 %,LAVADO DE VEHICULO PESADO,Desconocido,Desconocido,2,19.0,28.75,0,0,,2023-07-17,1970-01-01 00:00:00.000000000,1,0,0,1,2023-07-17 14:10:40.088384,13,Desconocido,1,3.9478260869565216,23.27777777777778,31.58,Desconocido,25.0002,Ubicación no definida
1642,IVA 12 %,ENGRASADO MERCEDES BENZ,Desconocido,Desconocido,2,3.5,5.6,0,0,,2023-07-17,1970-01-01 00:00:00.000000000,1,0,0,1,2023-07-17 14:13:01.531082,13,Desconocido,1,3.9478260869565216,23.27777777777778,42.86,Desconocido,5.0001,Ubicación no definida
1643,IVA 15 %,REPARACION DE LLANTAS POR PINCHAZOS,Desconocido,Desconocido,2,5.0,9.2,0,0,,2023-07-17,1970-01-01 00:00:00.000000000,1,0,0,1,2023-07-17 14:15:37.752082,13,Desconocido,1,3.9478260869565216,23.27777777777778,60.0,Desconocido,8.0,Ubicación no definida
1644,IVA 15 %,ENGRASADO HINO FC,Desconocido,Desconocido,2,3.0,4.5,0,0,,2023-07-17,1970-01-01 00:00:00.000000000,1,0,0,1,2023-07-17 14:18:24.221476,13,Desconocido,1,3.9478260869565216,23.27777777777778,30.43,Desconocido,3.9129,Ubicación no definida
1645,IVA 12 %,SERVICIO DE CAMBIO DE ACEITE MOTOR (CHEV. LUV D-MAX),Desconocido,Desconocido,2,2.5,3.92,0,0,,2023-07-17,1970-01-01 00:00:00.000000000,1,0,0,1,2023-07-17 14:27:50.345272,13,Desconocido,1,3.9478260869565216,23.27777777777778,40.0,Desconocido,3.5,Ubicación no definida
1646,IVA 12 %,SERVICIO DE CAMBIO DE ACEITE MOTOR HINO FC 1018,Desconocido,Desconocido,2,3.5,5.6,0,0,,2023-07-17,1970-01-01 00:00:00.000000000,1,0,0,1,2023-07-17 14:29:18.399101,13,Desconocido,1,3.9478260869565216,23.27777777777778,42.86,Desconocido,5.0001,Ubicación no definida
1647,IVA 12 %,SERVICIO DE CAMBIO DE ACEITE MOTOR (MERCEDES BENZ 1620),Desconocido,Desconocido,2,3.5,5.6,0,0,,2023-07-17,1970-01-01 00:00:00.000000000,1,0,0,1,2023-07-17 14:31:09.112142,13,Desconocido,1,3.9478260869565216,23.27777777777778,42.86,Desconocido,5.0001,Ubicación no definida
1648,IVA 12 %,FILTRO DE AIRE SHOGUN AF7833 MONTERO,Desconocido,Desconocido,1,4.68,7.0,0,0,,2023-07-18,1970-01-01 00:00:00.000000000,1,0,0,1,2023-07-18 10:28:35.802350,2,Desconocido,1,1.0,23.27777777777778,33.55,Desconocido,6.2501,Ubicación no definida
1649,IVA 12 %,ACE/MOTOR SHELL HELIX 20W50 GALON HX5,Desconocido,Desconocido,1,22.14,30.0,0,0,,2023-07-18,1970-01-01 00:00:00.000000000,1,0,0,1,2023-07-18 14:43:04.851986,3,Desconocido,1,3.9478260869565216,23.27777777777778,20.98,HX-20504,26.785,Ubicación no definida
1650,IVA 12 %,LIMPIADOR DE INYECTOR DIESEL MOTOREX 4.23 OZ DIESEL TREATMENT,Desconocido,Desconocido,1,1.66,2.5,3,0,,2023-07-20,1970-01-01 00:00:00.000000000,1,0,0,1,2023-07-20 16:49:43.304117,6,Desconocido,1,10.0,23.27777777777778,34.46,Desconocido,2.232,Ubicación no definida
1651,IVA 12 %,ADVANCE AA28650  HYUNDAI HD72 D4DB 2011,Desconocido,Desconocido,1,16.17,23.75,0,0,,2023-07-27,1970-01-01 00:00:00.000000000,1,0,0,1,2023-07-27 10:33:27.221887,27,Desconocido,1,3.9478260869565216,23.27777777777778,31.14,GE0228650,21.2053,Ubicación no definida
1652,IVA 12 %,ENGRASADO,Desconocido,Desconocido,2,1.5,2.0,0,0,,2023-07-27,1970-01-01 00:00:00.000000000,1,0,0,1,2023-07-27 10:54:47.551934,13,Desconocido,1,3.9478260869565216,23.27777777777778,19.05,Desconocido,1.7857,Ubicación no definida
1653,IVA 12 %,FILTRO DE DIESEL PARMO A-033,Desconocido,Desconocido,1,2.5,5.0,0,0,,2023-08-01,1970-01-01 00:00:00.000000000,1,0,0,1,2023-08-01 14:44:23.600425,2,Desconocido,1,12.0,23.27777777777778,78.57,Desconocido,4.4642,Ubicación no definida
1654,IVA 12 %,"MAT BRAKES PASTILLA 1039 LUV DMAX 2008 GREAT WALL HAVAL H3, H5, WINGLE -/17 SEMI METALICA",Desconocido,Desconocido,1,11.63,22.0,0,0,,2023-08-05,1970-01-01 00:00:00.000000000,1,0,0,1,2023-08-05 12:18:00.006656,27,Desconocido,1,3.9478260869565216,23.27777777777778,68.9,MAT1039,19.6431,Ubicación no definida
1655,IVA 12 %,ABRO LIMPIADOR DE MANOS GALON,Desconocido,Desconocido,1,15.36,17.2,1,0,,2023-08-05,1970-01-01 00:00:00.000000000,1,0,0,1,2023-08-05 12:18:00.025718,27,Desconocido,1,3.9478260869565216,23.27777777777778,0.0,ABR0037,15.36,Ubicación no definida
1656,IVA 12 %,HT2 CLEAN SPRAY DESENGRASANTE 1000ML,Desconocido,Desconocido,1,3.3,3.7,1,0,,2023-08-05,1970-01-01 00:00:00.000000000,1,0,0,1,2023-08-05 12:18:00.040298,27,Desconocido,1,3.9478260869565216,23.27777777777778,0.0,HT0032,3.3,Ubicación no definida
1657,IVA 15 %,ACDELCO REFRIGERANTE GL 50/50 ROJO,Desconocido,Desconocido,1,12.3485,17.5,0,0,,2023-08-05,1970-01-01 00:00:00.000000000,1,0,0,1,2023-08-05 12:18:00.055550,6,Desconocido,1,3.9478260869565216,23.27777777777778,23.23,ACD0015,15.2171,Ubicación no definida
1658,IVA 15 %,FILTRO DE AIRE SANFIL 2660 D-MAX 3.0 2014 DIESEL,Desconocido,Desconocido,1,3.4782,7.7,0,0,,2023-08-05,1970-01-01 00:00:00.000000000,1,0,0,1,2023-08-05 19:53:41.646978,2,Desconocido,1,1.0,23.27777777777778,92.52,Desconocido,6.6962,Ubicación no definida
1659,IVA 12 %,CAMBIO DE PASTILLA MERCEDES BENZ SPRINTER,Desconocido,Desconocido,2,1.5,2.5,0,0,,2023-08-10,1970-01-01 00:00:00.000000000,1,0,0,1,2023-08-10 13:26:22.642449,13,Desconocido,1,3.9478260869565216,23.27777777777778,48.81,Desconocido,2.2321,Ubicación no definida
1660,IVA 12 %,GRASA ROJA LIRAS,Desconocido,Desconocido,2,1.75,2.5,0,0,,2023-08-11,1970-01-01 00:00:00.000000000,1,0,0,1,2023-08-11 19:19:13.920728,8,Desconocido,1,3.9478260869565216,23.27777777777778,27.55,Desconocido,2.2321,Ubicación no definida
1661,IVA 12 %,FILTRO DE ACEITE SAMURY SPH3387A AVEO D-MAX,Desconocido,Desconocido,1,1.4285,3.0,0,0,,2023-08-14,1970-01-01 00:00:00.000000000,1,0,0,1,2023-08-14 17:45:13.563752,2,Desconocido,1,6.0,23.27777777777778,87.51,Desconocido,2.6786,Ubicación no definida
1662,IVA 12 %,FILTRO DE ACEITE REDFIL PH-3387A,Desconocido,Desconocido,1,1.4285,3.0,0,0,,2023-08-14,1970-01-01 00:00:00.000000000,1,0,0,1,2023-08-14 17:47:05.674777,2,Desconocido,1,1.0,23.27777777777778,87.51,Desconocido,2.6786,Ubicación no definida
1663,IVA 12 %,HT2 CLEAN REFRIGERANTE VERDE GL,Desconocido,Desconocido,1,2.5804,4.5,0,0,,2023-08-14,1970-01-01 00:00:00.000000000,1,0,0,1,2023-08-14 18:28:40.800727,6,Desconocido,1,3.9478260869565216,23.27777777777778,55.71,HT0041,4.0179,Ubicación no definida
1664,IVA 15 %,HT2 CLEAN REFRIGERANTE VERDE 1/4,Desconocido,Desconocido,1,1.027,1.75,6,0,,2023-08-14,1970-01-01 00:00:00.000000000,1,0,0,1,2023-08-14 18:28:40.816096,6,Desconocido,1,3.9478260869565216,23.27777777777778,48.17,HT0039,1.5217,Ubicación no definida
1665,IVA 12 %,HT2 CLEAN SILICON PLUS GL,Desconocido,Desconocido,1,8.04,17.0,0,0,,2023-08-14,1970-01-01 00:00:00.000000000,1,0,0,1,2023-08-14 18:28:40.830266,6,Desconocido,1,3.9478260869565216,23.27777777777778,88.79,HT0008,15.1787,Ubicación no definida
1666,IVA 12 %,AMBIENTALES VARIOS,Desconocido,Desconocido,1,0.0,0.0,0,0,,2023-08-14,1970-01-01 00:00:00.000000000,1,0,0,1,2023-08-14 18:28:40.847933,27,Desconocido,1,3.9478260869565216,23.27777777777778,0.0,AMB0012,0.0,Ubicación no definida
1667,IVA 12 %,MANNOL 969251 ADITIVO LIMPIADOR DE FRENOS 450ML,Desconocido,Desconocido,1,2.6429,2.96,1,0,,2023-08-20,1970-01-01 00:00:00.000000000,1,0,0,1,2023-08-20 14:02:00.974053,27,Desconocido,1,3.9478260869565216,23.27777777777778,0.0,012MN969251,2.6429,Ubicación no definida
1668,IVA 15 %,ACEITE QS  SAE 25W60 LITROS,Desconocido,Desconocido,1,2.9461,5.0,0,0,,2023-08-20,1970-01-01 00:00:00.000000000,1,0,0,1,2023-08-20 15:33:51.388129,3,Desconocido,1,6.0,23.27777777777778,47.58,Desconocido,4.3479,Ubicación no definida
1669,IVA 15 %,FILTRO DE ACEITE ADVANCE AO-8,Desconocido,Desconocido,1,2.22,3.75,6,0,,2023-08-20,1970-01-01 00:00:00.000000000,1,0,0,1,2023-08-20 15:34:41.057528,2,Desconocido,1,1.0,23.27777777777778,46.89,Desconocido,3.261,Ubicación no definida
1670,IVA 12 %,FILTRO DE AIRE VOX HLP5310 SPRINTER,Desconocido,Desconocido,1,8.53,18.0,0,0,,2023-08-20,1970-01-01 00:00:00.000000000,1,0,0,1,2023-08-20 15:36:51.755028,2,Desconocido,1,1.0,23.27777777777778,88.41,Desconocido,16.0714,Ubicación no definida
1671,IVA 15 %,FILTRO DE ACEITE ADVANCE AOE-9301/1,Desconocido,Desconocido,1,4.32,10.0,0,0,,2023-08-20,1970-01-01 00:00:00.000000000,1,0,0,1,2023-08-20 15:38:11.933291,2,Desconocido,1,1.0,23.27777777777778,101.29,Desconocido,8.6957,Ubicación no definida
1672,IVA 15 %,FILTRO DE AIRE ADVANCE AA-10086 HYNDAI TUCSON,Desconocido,Desconocido,1,2.82,7.0,3,0,,2023-08-20,1970-01-01 00:00:00.000000000,1,0,0,1,2023-08-20 15:40:41.336497,2,Desconocido,1,1.0,23.27777777777778,115.85,Desconocido,6.087,Ubicación no definida
1673,IVA 12 %,FILTRO DE FILTRO ADVANCE AA-6939 - CA 163 VITARA,Desconocido,Desconocido,1,4.97,6.75,0,0,,2023-08-20,1970-01-01 00:00:00.000000000,1,0,0,1,2023-08-20 15:42:50.748313,2,Desconocido,1,1.0,23.27777777777778,21.26,Desconocido,6.0266,Ubicación no definida
1674,IVA 12 %,FILTRO DE AIRE ADVANCE AA-2521 CHEV N200  N300,Desconocido,Desconocido,1,3.62,6.0,1,0,,2023-08-20,1970-01-01 00:00:00.000000000,1,0,0,1,2023-08-20 15:44:22.656391,2,Desconocido,1,1.0,23.27777777777778,47.99,Desconocido,5.3572,Ubicación no definida
1675,IVA 15 %,FILTRO DE ACEITE ADVANCE AO-1522 NPR,7862125910182,Desconocido,1,6.6,12.0,0,0,,2023-08-20,1970-01-01 00:00:00.000000000,1,0,0,1,2023-08-20 15:45:17.096887,2,Desconocido,1,1.0,39.0,58.1,Desconocido,10.4346,Ubicación no definida
1676,IVA 12 %,FILTRO DE DIESE ADVANCE AFP-1511 TRAMPA DE AGUA,Desconocido,Desconocido,1,3.14,5.0,0,0,,2023-08-20,1970-01-01 00:00:00.000000000,1,0,0,1,2023-08-20 15:46:17.267263,2,Desconocido,1,1.0,23.27777777777778,42.18,Desconocido,4.4645,Ubicación no definida
1677,IVA 15 %,FILTRO DE AIRE ADVANCE AA-9856 - A6020 NLR-NPR,7862125912438,Desconocido,1,10.43,20.0,0,0,,2023-08-20,1970-01-01 00:00:00.000000000,1,0,0,1,2023-08-20 15:47:40.034612,2,Desconocido,1,1.0,25.0,66.74,Desconocido,17.391,Ubicación no definida
1678,IVA 15 %,FILTRO DE AIRE ADVANCE AA-1177 HINO DUTRO,7862125912025,Desconocido,1,9.82,19.0,0,0,,2023-08-20,1970-01-01 00:00:00.000000000,1,0,0,1,2023-08-20 15:48:35.110580,2,Desconocido,1,1.0,25.0,68.25,Desconocido,16.5221,Ubicación no definida
1679,IVA 12 %,MOBIL MONOGRADO SAE 40 GALON,7751673594688,Desconocido,1,13.06,20.5,0,0,,2023-08-22,1970-01-01 00:00:00.000000000,1,0,0,1,2023-08-22 17:41:23.222857,3,Desconocido,1,8.0,23.27777777777778,40.15,Desconocido,18.3036,Ubicación no definida
1680,IVA 12 %,MOBIL MONOGRADO SAE 40 LITRO,7751673594664,Desconocido,1,3.5433,6.0,3,0,,2023-08-22,1970-01-01 00:00:00.000000000,1,0,0,1,2023-08-22 17:42:13.779006,3,Desconocido,1,6.0,23.27777777777778,51.19,Desconocido,5.3571,Ubicación no definida
1681,IVA 15 %,MOBIL SUPER MOTO 4T 20W50 LITRO,Desconocido,Desconocido,1,3.8308,7.0,5,0,,2023-08-22,1970-01-01 00:00:00.000000000,1,0,0,1,2023-08-22 17:44:29.592770,3,Desconocido,1,6.0,23.27777777777778,58.9,Desconocido,6.0871,Ubicación no definida
1682,IVA 15 %,ARREGLO DE LLANTAS,Desconocido,Desconocido,2,1.5,5.0,0,0,,2023-08-25,1970-01-01 00:00:00.000000000,1,0,0,1,2023-08-25 10:46:53.876534,13,Desconocido,1,3.9478260869565216,23.27777777777778,189.85,Desconocido,4.3477,Ubicación no definida
1683,IVA 12 %,FILTRO DE AIRE SAKURA A6020 NPR- NLR,Desconocido,Desconocido,1,17.582,24.5,0,0,,2023-08-30,1970-01-01 00:00:00.000000000,1,0,0,1,2023-08-30 10:44:11.092377,2,Desconocido,1,1.0,23.27777777777778,24.42,Desconocido,21.8755,Ubicación no definida
1684,IVA 12 %,ACEITE PHILLIPS  C P66 15W40 GL CK-4 GALON SYNTHECTIC BLEND,Desconocido,Desconocido,1,17.6339,28.0,0,0,,2023-08-30,1970-01-01 00:00:00.000000000,1,0,0,1,2023-08-30 10:46:18.783065,3,Desconocido,1,8.0,23.27777777777778,41.77,Desconocido,24.9996,Ubicación no definida
1685,IVA 12 %,TECFIL DIESEL PC811 LITRO CARTON MERCEDEZ,Desconocido,Desconocido,1,4.17,6.0,1,0,,2023-08-31,1970-01-01 00:00:00.000000000,1,0,0,1,2023-08-31 15:35:36.449046,27,Desconocido,1,3.9478260869565216,23.27777777777778,28.47,TEFPC811,5.3572,Ubicación no definida
1686,IVA 12 %,HYDRAULAN PASTILLA MD1677 SEMIMETAL CHEVD-MAX 242530 4X24X4 09- CORTA D4057M / 9807,Desconocido,Desconocido,1,14.38,26.0,0,0,,2023-08-31,1970-01-01 00:00:00.000000000,1,0,0,1,2023-08-31 15:35:36.465315,27,Desconocido,1,3.9478260869565216,23.27777777777778,61.43,HYD1677,23.2136,Ubicación no definida
1687,IVA 12 %,MAT BRAKES ZAPATA BS738 GRAND VITARA 3 Y 5 PUERTAS / PAKBP0738 / KLOSS738 / XTEN738,Desconocido,Desconocido,1,11.33,17.0,1,0,,2023-08-31,1970-01-01 00:00:00.000000000,1,0,0,1,2023-08-31 15:35:36.483899,27,Desconocido,1,3.9478260869565216,23.27777777777778,33.97,MATS738,15.1788,Ubicación no definida
1688,IVA 12 %,VISTONY TRATAMIENTO DE ACEITE PARA MOTOR A GASOLINA 443 ML,Desconocido,Desconocido,1,4.05,5.5,0,0,,2023-08-31,1970-01-01 00:00:00.000000000,1,0,0,1,2023-08-31 15:35:36.497461,27,Desconocido,1,3.9478260869565216,23.27777777777778,21.25,VIS0098,4.9106,Ubicación no definida
1689,IVA 12 %,VISTONY TRATAMIENTO DE ACEITE PARA MOTORES DIESEL 443 ML,Desconocido,Desconocido,1,4.05,5.5,3,0,,2023-08-31,1970-01-01 00:00:00.000000000,1,0,0,1,2023-08-31 15:35:36.510263,27,Desconocido,1,3.9478260869565216,23.27777777777778,21.25,VIS0097,4.9106,Ubicación no definida
1690,IVA 12 %,HELLA PLUMA 16 PLG METALICA CLASSIC,Desconocido,Desconocido,1,3.56,4.75,1,0,,2023-08-31,1970-01-01 00:00:00.000000000,1,0,0,1,2023-08-31 15:35:36.526489,27,Desconocido,1,3.9478260869565216,23.27777777777778,19.13,HEL0004,4.241,Ubicación no definida
1691,IVA 12 %,HELLA PLUMA 18 PLG METALICA CLASSIC,Desconocido,Desconocido,1,3.64,5.25,0,0,,2023-08-31,1970-01-01 00:00:00.000000000,1,0,0,1,2023-08-31 15:35:36.537879,27,Desconocido,1,3.9478260869565216,23.27777777777778,28.78,HEL0005,4.6876,Ubicación no definida
1692,IVA 12 %,TECFIL DIESEL FC165 LITRO FELPA,Desconocido,Desconocido,1,4.78,6.5,1,0,,2023-08-31,1970-01-01 00:00:00.000000000,1,0,0,1,2023-08-31 15:35:36.550894,27,Desconocido,1,3.9478260869565216,23.27777777777778,21.41,TEFFC165,5.8034,Ubicación no definida
1693,IVA 12 %,SHOGUN AIRE A1330 HINO GD/GH 2004...MAS SECUNDARIO,Desconocido,Desconocido,1,4.63,10.0,0,0,,2023-08-31,1970-01-01 00:00:00.000000000,1,0,0,1,2023-08-31 15:35:36.572743,27,Desconocido,1,3.9478260869565216,23.27777777777778,92.84,SHOA1330,8.9285,Ubicación no definida
1694,IVA 12 %,SHOGUN AIRE A1325 HINO FG- GD GH 2005-2010 PRIMARIO,Desconocido,Desconocido,1,17.82,32.0,0,0,,2023-08-31,1970-01-01 00:00:00.000000000,1,0,0,1,2023-08-31 15:35:36.585792,27,Desconocido,1,3.9478260869565216,23.27777777777778,60.33,SHOA1325,28.5708,Ubicación no definida
1695,IVA 12 %,REFRIGERANTE FREEZETONE VERDE GALON,Desconocido,Desconocido,1,3.4821,5.0,0,0,,2023-08-31,1970-01-01 00:00:00.000000000,1,0,0,1,2023-08-31 18:42:59.547368,6,Desconocido,1,8.0,23.27777777777778,28.21,Desconocido,4.4644,Ubicación no definida
1696,IVA 12 %,REFRIGERANTE FREEZETONE VERDE LITRO,Desconocido,Desconocido,1,1.769,2.3,3,0,,2023-08-31,1970-01-01 00:00:00.000000000,1,0,0,1,2023-08-31 18:43:51.426176,6,Desconocido,1,6.0,23.27777777777778,16.09,Desconocido,2.0536,Ubicación no definida
1697,IVA 12 %,FILTRO DE AIRE SANFIL 1109101-K80 GREAT WALL,Desconocido,Desconocido,1,4.071,7.0,1,0,,2023-08-31,1970-01-01 00:00:00.000000000,1,0,0,1,2023-08-31 18:46:20.364464,2,Desconocido,1,1.0,23.27777777777778,53.52,Desconocido,6.2498,Ubicación no definida
1698,IVA 12 %,FILTRO DE GASOLINA SANFIL 90872178 SAIL NUEVO 1.5L 2017,Desconocido,Desconocido,1,2.7857,6.0,0,0,,2023-08-31,1970-01-01 00:00:00.000000000,1,0,0,1,2023-08-31 18:51:33.499067,2,Desconocido,1,1.0,23.27777777777778,92.31,Desconocido,5.3572,Ubicación no definida
1699,IVA 15 %,"FILTRO DE ACEITE KUBOSHI 8-943604271 (C-1516) N HR, NLR",Desconocido,Desconocido,1,3.55,6.0,0,0,,2023-09-01,1970-01-01 00:00:00.000000000,1,0,0,1,2023-09-01 18:29:44.669091,2,Desconocido,1,1.0,23.27777777777778,46.97,Desconocido,5.2174,Ubicación no definida
1700,IVA 12 %,"FILTRO DE ACEITE ADVANCE AO-2849 MAZDA 1.6, 1.8 B2000, 1600",Desconocido,Desconocido,1,1.73,3.0,0,0,,2023-09-02,1970-01-01 00:00:00.000000000,1,0,0,1,2023-09-02 10:23:07.756105,2,Desconocido,1,1.0,23.27777777777778,54.83,Desconocido,2.6786,Ubicación no definida
1701,IVA 12 %,ACEITE CASTROL HD SAE 40 GASOLINA GALON,Desconocido,Desconocido,1,0.0,0.0,0,0,,2023-09-16,1970-01-01 00:00:00.000000000,1,0,0,1,2023-09-16 10:25:48.354567,3,Desconocido,1,8.0,23.27777777777778,0.0,Desconocido,0.0,Ubicación no definida
1702,IVA 12 %,CASTROL SAE 40 GL,Desconocido,Desconocido,1,14.84,22.0,0,0,,2023-09-18,1970-01-01 00:00:00.000000000,1,0,0,1,2023-09-18 16:49:14.119027,27,Desconocido,1,3.9478260869565216,23.27777777777778,32.36,CAS0003,19.6422,Ubicación no definida
1703,IVA 12 %,AUTTEK LIMPIADOR DE FRENOS 500ML / (280 GR),Desconocido,Desconocido,1,3.022,4.0,6,0,,2023-09-18,1970-01-01 00:00:00.000000000,1,0,0,1,2023-09-18 16:49:14.134983,27,Desconocido,1,3.9478260869565216,23.27777777777778,18.18,AUTEK0002,3.5714,Ubicación no definida
1704,IVA 12 %,SIMONIZ UV3 AROMA CHICLE 350ML,Desconocido,Desconocido,1,3.55,4.75,0,0,,2023-09-18,1970-01-01 00:00:00.000000000,1,0,0,1,2023-09-18 16:49:14.152224,27,Desconocido,1,3.9478260869565216,23.27777777777778,19.47,SIM0058,4.2412,Ubicación no definida
1705,IVA 12 %,LITTLE TREES AMBIENTAL ARBOLITO AMERICANO STRAWBERRY (FRESA),Desconocido,Desconocido,1,0.98,1.5,11,0,,2023-09-18,1970-01-01 00:00:00.000000000,1,0,0,1,2023-09-18 16:49:14.164749,27,Desconocido,1,3.9478260869565216,23.27777777777778,36.66,TREES0017,1.3393,Ubicación no definida
1706,IVA 12 %,LITTLE TREES AMBIENTAL ARBOLITO AMERICANO BANDERA AMERICANA (VAINILLA PRIDE),Desconocido,Desconocido,1,0.98,1.5,3,0,,2023-09-18,1970-01-01 00:00:00.000000000,1,0,0,1,2023-09-18 16:49:14.178931,27,Desconocido,1,3.9478260869565216,23.27777777777778,36.66,TREES0018,1.3393,Ubicación no definida
1707,IVA 12 %,ABRO MOTOR FLUSH 15ONZ (443ML),Desconocido,Desconocido,1,4.37,6.0,2,0,,2023-09-18,1970-01-01 00:00:00.000000000,1,0,0,1,2023-09-18 16:49:14.200409,27,Desconocido,1,3.9478260869565216,23.27777777777778,22.59,ABR0013,5.3572,Ubicación no definida
